timestamp,elapsed_s,pkg_no,group_idx,Fx,Fy,Fz,Mx,My,Mz
2026-03-31T21:19:58.828,0.328902,122,0,-0.013713,-0.008075,-0.035768,-0.000348,0.000037,0.000277
2026-03-31T21:19:58.828,0.328902,123,0,0.014228,-0.000339,-0.047762,-0.000330,0.000234,-0.000018
2026-03-31T21:19:58.828,0.328902,124,0,0.000252,0.015861,-0.023881,-0.000345,-0.000200,0.000283
2026-03-31T21:19:58.828,0.328902,125,0,-0.006747,-0.004130,-0.023814,-0.000543,0.000134,0.000138
2026-03-31T21:19:58.828,0.328902,126,0,-0.006631,0.003837,-0.047734,-0.000518,-0.000070,0.000278
2026-03-31T21:19:58.828,0.328902,127,0,0.000241,-0.000260,-0.023831,-0.000165,0.000124,0.000407
2026-03-31T21:19:58.828,0.328902,128,0,-0.013827,-0.007934,-0.023884,0.000015,-0.000190,0.000278
2026-03-31T21:19:58.828,0.328902,129,0,-0.006882,-0.012024,-0.023854,-0.000173,0.000130,-0.000005
2026-03-31T21:19:58.828,0.328902,130,0,0.014093,-0.008233,-0.047802,0.000040,0.000231,-0.000161
2026-03-31T21:19:58.828,0.328902,131,0,0.000241,-0.000260,-0.023831,-0.000165,0.000124,0.000407
2026-03-31T21:19:58.828,0.328902,132,0,0.000209,-0.000149,-0.023840,-0.000540,0.000127,-0.000002
2026-03-31T21:19:58.828,0.328902,133,0,0.000210,-0.008198,-0.023847,-0.000170,0.000124,0.000264
2026-03-31T21:19:58.828,0.328902,134,0,-0.006673,-0.004003,-0.035843,-0.000536,-0.000293,0.000137
2026-03-31T21:19:58.828,0.328902,135,0,-0.006820,0.003851,-0.023822,-0.000163,0.000130,0.000280
2026-03-31T21:19:58.828,0.328902,136,0,0.007187,0.003820,-0.011950,-0.000175,-0.000106,0.000268
2026-03-31T21:19:58.828,0.328902,137,0,0.007378,0.003744,-0.059749,-0.000321,-0.000186,0.000264
2026-03-31T21:19:58.828,0.328902,138,0,0.007281,0.003813,-0.023906,-0.000353,-0.000206,0.000267
2026-03-31T21:19:58.828,0.328902,139,0,0.000180,0.000022,-0.035892,-0.000158,-0.000304,-0.000003
2026-03-31T21:19:58.828,0.328902,140,0,0.021260,-0.004279,-0.059824,0.000050,-0.000203,0.000108
2026-03-31T21:19:58.828,0.328902,141,0,0.007220,-0.012124,-0.047825,-0.000153,-0.000086,-0.000020
2026-03-31T21:19:58.828,0.328902,142,0,-0.006756,-0.004094,-0.035794,-0.000346,0.000030,0.000137
2026-03-31T21:19:58.828,0.328902,143,0,0.000147,-0.000252,-0.011875,0.000012,0.000224,0.000407
2026-03-31T21:19:58.828,0.328902,144,0,0.000065,-0.008006,-0.035859,0.000027,0.000020,-0.000146
2026-03-31T21:19:58.828,0.328902,145,0,-0.020805,-0.011902,-0.035775,-0.000351,0.000043,0.000008
2026-03-31T21:19:58.828,0.328902,146,0,0.000189,-0.000014,-0.023913,-0.000355,-0.000200,-0.000002
2026-03-31T21:19:58.828,0.328902,147,0,0.007397,0.003610,-0.059677,-0.000506,0.000141,0.000263
2026-03-31T21:19:58.828,0.328902,148,0,0.000209,-0.000149,-0.023840,-0.000540,0.000127,-0.000002
2026-03-31T21:19:58.828,0.328902,149,0,-0.013702,0.008046,-0.035818,-0.000528,-0.000287,0.000153
2026-03-31T21:19:58.828,0.328902,150,0,0.000274,-0.007973,-0.023968,-0.000175,-0.000527,0.000265
2026-03-31T21:19:58.828,0.328902,151,0,0.000306,-0.008266,-0.059690,-0.000138,0.000144,0.000260
2026-03-31T21:19:58.828,0.328902,152,0,0.000198,-0.016270,-0.023790,-0.000360,0.000452,0.000122
2026-03-31T21:19:58.828,0.328902,153,0,0.000390,-0.008175,-0.059739,-0.000328,-0.000180,0.000261
2026-03-31T21:19:58.828,0.328902,154,0,0.007238,-0.012198,-0.023865,-0.000548,0.000121,-0.000018
2026-03-31T21:19:58.828,0.328902,155,0,-0.006788,-0.012032,-0.035810,-0.000351,0.000030,-0.000006
2026-03-31T21:19:59.158,0.659120,156,0,-0.006765,-0.004057,-0.047774,-0.000148,-0.000073,0.000135
2026-03-31T21:19:59.158,0.659120,157,0,0.000345,0.007684,-0.047688,-0.000701,0.000251,0.000138
2026-03-31T21:19:59.158,0.659120,158,0,0.007241,-0.004089,-0.035902,-0.000160,-0.000310,0.000124
2026-03-31T21:19:59.158,0.659120,159,0,0.000336,-0.000267,-0.035787,-0.000343,0.000024,0.000406
2026-03-31T21:19:59.158,0.659120,160,0,0.014154,0.007704,-0.023883,-0.000160,0.000111,0.000127
2026-03-31T21:19:59.158,0.659120,161,0,-0.013912,0.000024,-0.023829,-0.000165,0.000137,0.000011
2026-03-31T21:19:59.158,0.659120,162,0,-0.006653,-0.004138,-0.035771,-0.000721,0.000034,0.000137
2026-03-31T21:19:59.158,0.659120,163,0,0.007355,-0.004230,-0.047786,-0.000523,-0.000083,0.000123
2026-03-31T21:19:59.158,0.659120,164,0,-0.006839,0.003986,-0.023894,0.000022,-0.000197,0.000280
2026-03-31T21:19:59.158,0.659120,165,0,-0.013723,-0.007978,-0.023861,-0.000361,-0.000187,0.000278
2026-03-31T21:19:59.158,0.659120,166,0,0.000327,-0.000230,-0.047767,-0.000145,-0.000080,0.000404
2026-03-31T21:19:59.158,0.659120,167,0,0.014437,-0.000306,-0.035871,-0.000533,-0.000312,0.000393
2026-03-31T21:19:59.158,0.659120,168,0,0.000230,-0.008332,-0.023774,-0.000355,0.000452,0.000264
2026-03-31T21:19:59.158,0.659120,169,0,0.014206,-0.000144,-0.023948,-0.000355,-0.000213,-0.000015
2026-03-31T21:19:59.158,0.659120,170,0,-0.013777,0.007918,-0.023789,-0.000536,0.000140,0.000154
2026-03-31T21:19:59.158,0.659120,171,0,-0.006673,-0.004003,-0.035843,-0.000536,-0.000293,0.000137
2026-03-31T21:19:59.158,0.659120,172,0,0.007378,0.003744,-0.059749,-0.000321,-0.000186,0.000264
2026-03-31T21:19:59.158,0.659120,173,0,0.000209,-0.000149,-0.023840,-0.000540,0.000127,-0.000002
2026-03-31T21:19:59.158,0.659120,174,0,0.000397,-0.008151,-0.023873,-0.000736,-0.000196,0.000265
2026-03-31T21:19:59.158,0.659120,175,0,0.007292,0.003715,-0.035813,-0.000340,0.000017,0.000266
2026-03-31T21:19:59.158,0.659120,176,0,0.007292,0.003715,-0.035813,-0.000340,0.000017,0.000266
2026-03-31T21:19:59.158,0.659120,177,0,0.000380,-0.000090,-0.071712,-0.000501,-0.000280,-0.000006
2026-03-31T21:19:59.158,0.659120,178,0,0.014248,0.007696,-0.035839,-0.000338,0.000011,0.000126
2026-03-31T21:19:59.158,0.659120,179,0,0.000189,-0.000014,-0.023913,-0.000355,-0.000200,-0.000002
2026-03-31T21:19:59.158,0.659120,180,0,0.000105,-0.000105,-0.023864,-0.000165,0.000124,-0.000002
2026-03-31T21:19:59.158,0.659120,181,0,-0.006632,0.003898,-0.023848,-0.000728,-0.000190,0.000281
2026-03-31T21:19:59.158,0.659120,182,0,-0.006746,0.012027,-0.035844,-0.000526,-0.000294,0.000013
2026-03-31T21:19:59.158,0.659120,183,0,0.007367,-0.012377,-0.059699,-0.000140,0.000138,0.000387
2026-03-31T21:19:59.158,0.659120,184,0,-0.006747,-0.004130,-0.023814,-0.000543,0.000134,0.000138
2026-03-31T21:19:59.158,0.659120,185,0,0.000336,-0.000267,-0.035787,-0.000343,0.000024,0.000406
2026-03-31T21:19:59.158,0.659120,186,0,0.000233,0.007765,-0.059691,-0.000128,0.000144,0.000136
2026-03-31T21:19:59.158,0.659120,187,0,-0.006714,0.003746,-0.047685,-0.000328,0.000254,0.000277
2026-03-31T21:19:59.158,0.659120,188,0,-0.006671,-0.004064,-0.059730,-0.000326,-0.000173,0.000135
2026-03-31T21:19:59.158,0.659120,189,0,0.000200,-0.000112,-0.035820,-0.000343,0.000024,-0.000003
2026-03-31T21:19:59.158,0.659120,190,0,0.014417,-0.000171,-0.035944,-0.000348,-0.000640,0.000394
2026-03-31T21:19:59.158,0.659120,191,0,0.014332,-0.008432,-0.047746,-0.000335,0.000235,0.000249
2026-03-31T21:19:59.158,0.659120,192,0,-0.006734,0.003881,-0.047758,-0.000143,-0.000073,0.000278
2026-03-31T21:19:59.158,0.659120,193,0,-0.013766,0.007821,-0.035697,-0.000523,0.000364,0.000152
2026-03-31T21:19:59.158,0.659120,194,0,0.014313,-0.008297,-0.047818,-0.000150,-0.000092,0.000249
2026-03-31T21:19:59.158,0.659120,195,0,0.000336,-0.000267,-0.035787,-0.000343,0.000024,0.000406
2026-03-31T21:19:59.158,0.659120,196,0,0.007301,0.003678,-0.023834,-0.000538,0.000121,0.000267
2026-03-31T21:19:59.158,0.659120,197,0,0.007460,-0.012323,-0.047769,-0.000528,-0.000082,0.000389
2026-03-31T21:19:59.158,0.659120,198,0,-0.006767,-0.003996,-0.023887,-0.000358,-0.000193,0.000138
2026-03-31T21:19:59.158,0.659120,199,0,0.007261,-0.004223,-0.035829,-0.000345,0.000018,0.000123
2026-03-31T21:19:59.158,0.659120,200,0,-0.006747,-0.004130,-0.023814,-0.000543,0.000134,0.000138
2026-03-31T21:19:59.158,0.659120,201,0,0.000233,0.007765,-0.059691,-0.000128,0.000144,0.000136
2026-03-31T21:19:59.158,0.659120,202,0,-0.006861,0.003999,-0.035811,-0.000341,0.000030,-0.000130
2026-03-31T21:19:59.158,0.659120,203,0,0.007261,-0.004223,-0.035829,-0.000345,0.000018,0.000123
2026-03-31T21:19:59.158,0.659120,204,0,0.007176,0.003735,-0.035774,-0.000525,0.000344,-0.000143
2026-03-31T21:19:59.158,0.659120,205,0,0.014322,-0.008334,-0.035838,-0.000348,0.000011,0.000250
2026-03-31T21:19:59.158,0.659120,206,0,-0.006716,0.003807,-0.023798,-0.000538,0.000134,0.000280
2026-03-31T21:19:59.158,0.659120,207,0,0.000379,-0.008077,-0.047832,-0.000341,-0.000403,0.000263
2026-03-31T21:19:59.158,0.659120,208,0,-0.013914,0.000085,0.000058,-0.000375,0.000017,0.000014
2026-03-31T21:19:59.158,0.659120,209,0,0.007259,-0.004162,-0.011942,-0.000555,-0.000102,0.000126
2026-03-31T21:19:59.158,0.659120,210,0,0.000303,-0.000156,-0.035797,-0.000718,0.000027,-0.000003
2026-03-31T21:19:59.158,0.659120,211,0,0.000345,0.007684,-0.047688,-0.000701,0.000251,0.000138
2026-03-31T21:19:59.158,0.659120,212,0,-0.006767,-0.003996,-0.023887,-0.000358,-0.000193,0.000138
2026-03-31T21:19:59.158,0.659120,213,0,-0.006682,-0.012137,-0.059674,-0.000516,0.000154,-0.000008
2026-03-31T21:19:59.158,0.659120,214,0,0.007199,0.003661,-0.047744,0.000047,0.000237,0.000264
2026-03-31T21:19:59.158,0.659120,215,0,-0.013683,0.007911,-0.035746,-0.000713,0.000040,0.000153
2026-03-31T21:19:59.158,0.659120,216,0,0.000314,-0.000071,-0.011973,-0.000368,-0.000423,0.000409
2026-03-31T21:19:59.158,0.659120,217,0,0.007283,0.003752,-0.047793,-0.000143,-0.000086,0.000264
2026-03-31T21:19:59.158,0.659120,218,0,-0.013798,-0.000117,-0.035713,-0.000528,0.000364,0.000010
2026-03-31T21:19:59.158,0.659120,219,0,0.000189,-0.000014,-0.023913,-0.000355,-0.000200,-0.000002
2026-03-31T21:19:59.158,0.659120,220,0,-0.006620,-0.004248,-0.035761,-0.000346,0.000031,0.000546
2026-03-31T21:19:59.158,0.659120,221,0,-0.013609,-0.008119,-0.035745,-0.000723,0.000041,0.000277
2026-03-31T21:19:59.487,0.988068,222,0,0.000367,0.007671,-0.035771,-0.000338,0.000024,0.000548
2026-03-31T21:19:59.487,0.988068,223,0,0.000315,0.007916,-0.035853,-0.000528,-0.000300,0.000140
2026-03-31T21:19:59.487,0.988068,224,0,0.000211,-0.000210,-0.047727,-0.000330,0.000247,-0.000005
2026-03-31T21:19:59.487,0.988068,225,0,0.000294,-0.008107,-0.023896,-0.000360,-0.000199,0.000265
2026-03-31T21:19:59.487,0.988068,226,0,0.000294,-0.008107,-0.023896,-0.000360,-0.000199,0.000265
2026-03-31T21:19:59.487,0.988068,227,0,0.000367,0.007671,-0.035771,-0.000338,0.000024,0.000548
2026-03-31T21:19:59.487,0.988068,228,0,-0.006819,0.011839,-0.047702,-0.000323,0.000253,0.000011
2026-03-31T21:19:59.487,0.988068,229,0,-0.006725,0.003844,-0.035778,-0.000341,0.000030,0.000279
2026-03-31T21:19:59.487,0.988068,230,0,0.014248,0.007696,-0.035839,-0.000338,0.000011,0.000126
2026-03-31T21:19:59.487,0.988068,231,0,-0.006706,0.003710,-0.035706,-0.000526,0.000358,0.000279
2026-03-31T21:19:59.487,0.988068,232,0,0.007292,0.003715,-0.035813,-0.000340,0.000017,0.000266
2026-03-31T21:19:59.487,0.988068,233,0,0.000294,-0.000119,-0.047776,-0.000521,-0.000076,-0.000004
2026-03-31T21:19:59.487,0.988068,234,0,0.007199,0.003661,-0.047744,0.000047,0.000237,0.000264
2026-03-31T21:19:59.487,0.988068,235,0,0.000200,-0.000112,-0.035820,-0.000343,0.000024,-0.000003
2026-03-31T21:19:59.487,0.988068,236,0,0.007366,-0.004328,-0.059693,-0.000511,0.000141,0.000121
2026-03-31T21:19:59.488,0.989340,237,0,0.007292,0.003715,-0.035813,-0.000340,0.000017,0.000266
2026-03-31T21:19:59.488,0.989340,238,0,0.000180,0.000022,-0.035892,-0.000158,-0.000304,-0.000003
2026-03-31T21:19:59.488,0.989340,239,0,-0.006702,-0.012002,-0.059746,-0.000331,-0.000173,-0.000008
2026-03-31T21:19:59.488,0.989340,240,0,0.007187,0.003820,-0.011950,-0.000175,-0.000106,0.000268
2026-03-31T21:19:59.488,0.989340,241,0,-0.006632,-0.012321,-0.035705,-0.000536,0.000358,0.000403
2026-03-31T21:19:59.488,0.989340,242,0,0.007270,-0.004260,-0.023849,-0.000543,0.000121,0.000125
2026-03-31T21:19:59.488,0.989340,243,0,0.000200,-0.000112,-0.035820,-0.000343,0.000024,-0.000003
2026-03-31T21:19:59.488,0.989340,244,0,0.000281,0.007642,-0.011835,-0.000358,0.000228,0.000550
2026-03-31T21:19:59.488,0.989340,245,0,0.000336,-0.000267,-0.035787,-0.000343,0.000024,0.000406
2026-03-31T21:19:59.488,0.989340,246,0,0.000336,-0.000267,-0.035787,-0.000343,0.000024,0.000406
2026-03-31T21:19:59.488,0.989340,247,0,-0.006683,-0.003905,-0.023936,-0.000548,-0.000517,0.000139
2026-03-31T21:19:59.488,0.989340,248,0,0.000209,-0.000149,-0.023840,-0.000540,0.000127,-0.000002
2026-03-31T21:19:59.488,0.989340,249,0,0.007164,-0.004155,0.000014,-0.000378,-0.000002,0.000127
2026-03-31T21:19:59.488,0.989340,250,0,0.007187,0.003820,-0.011950,-0.000175,-0.000106,0.000268
2026-03-31T21:19:59.488,0.989340,251,0,0.000180,0.000022,-0.035892,-0.000158,-0.000304,-0.000003
2026-03-31T21:19:59.488,0.989340,252,0,-0.013608,0.000051,-0.023894,-0.000546,-0.000510,0.000421
2026-03-31T21:19:59.488,0.989340,253,0,-0.006776,-0.003959,-0.035866,-0.000161,-0.000297,0.000137
2026-03-31T21:19:59.488,0.989340,254,0,-0.006747,-0.004130,-0.023814,-0.000543,0.000134,0.000138
2026-03-31T21:19:59.488,0.989340,255,0,0.021174,-0.004309,-0.035888,0.000030,0.000001,0.000110
2026-03-31T21:19:59.488,0.989340,256,0,0.014457,0.007548,-0.059680,-0.000878,0.000138,0.000124
2026-03-31T21:19:59.488,0.989340,257,0,-0.020754,-0.004099,-0.035687,-0.000531,0.000371,0.000150
2026-03-31T21:19:59.488,0.989340,258,0,0.000419,-0.008346,-0.047687,-0.000711,0.000252,0.000262
2026-03-31T21:19:59.488,0.989340,259,0,0.000198,-0.000051,-0.011933,-0.000553,-0.000096,-0.000000
2026-03-31T21:19:59.488,0.989340,260,0,0.000063,-0.007945,-0.011972,-0.000183,-0.000100,-0.000143
2026-03-31T21:19:59.488,0.989340,261,0,0.000332,-0.000145,0.011987,-0.000763,-0.000216,0.000412
2026-03-31T21:19:59.488,0.989340,262,0,0.000239,-0.000199,0.000056,-0.000375,0.000004,0.000409
2026-03-31T21:19:59.488,0.989340,263,0,-0.006714,0.003746,-0.047685,-0.000328,0.000254,0.000277
2026-03-31T21:19:59.488,0.989340,264,0,0.000221,-0.008295,-0.035754,-0.000158,0.000348,0.000263
2026-03-31T21:19:59.488,0.989340,265,0,0.007154,0.003931,-0.011959,-0.000550,-0.000103,-0.000140
2026-03-31T21:19:59.488,0.989340,266,0,-0.006756,-0.004094,-0.035794,-0.000346,0.000030,0.000137
2026-03-31T21:19:59.488,0.989340,267,0,-0.006685,0.011745,-0.023783,-0.000533,0.000134,0.000423
2026-03-31T21:19:59.488,0.989340,268,0,0.000317,0.007855,-0.059740,-0.000318,-0.000180,0.000137
2026-03-31T21:19:59.488,0.989340,269,0,0.007238,-0.012198,-0.023865,-0.000548,0.000121,-0.000018
2026-03-31T21:19:59.488,0.989340,270,0,0.000441,-0.000372,-0.059651,-0.000508,0.000148,0.000403
2026-03-31T21:19:59.488,0.989340,271,0,0.000408,-0.008249,-0.035780,-0.000723,0.000028,0.000264
2026-03-31T21:19:59.488,0.989340,272,0,-0.006756,-0.004094,-0.035794,-0.000346,0.000030,0.000137
2026-03-31T21:19:59.488,0.989340,273,0,0.007469,-0.012360,-0.035789,-0.000726,0.000022,0.000391
2026-03-31T21:19:59.488,0.989340,274,0,0.007206,0.003685,-0.011877,-0.000360,0.000221,0.000268
2026-03-31T21:19:59.488,0.989340,275,0,-0.006776,-0.003959,-0.035866,-0.000161,-0.000297,0.000137
2026-03-31T21:19:59.488,0.989340,276,0,-0.006702,-0.012002,-0.059746,-0.000331,-0.000173,-0.000008
2026-03-31T21:19:59.488,0.989340,277,0,0.000336,-0.000267,-0.035787,-0.000343,0.000024,0.000406
2026-03-31T21:19:59.488,0.989340,278,0,0.000283,-0.008009,-0.011989,-0.000373,-0.000423,0.000267
2026-03-31T21:19:59.488,0.989340,279,0,0.000202,-0.000173,-0.059707,-0.000133,0.000144,-0.000006
2026-03-31T21:19:59.488,0.989340,280,0,0.000147,-0.007855,-0.012021,-0.000373,-0.000424,-0.000142
2026-03-31T21:19:59.488,0.989340,281,0,0.007210,-0.012027,-0.035917,-0.000165,-0.000310,-0.000019
2026-03-31T21:19:59.488,0.989340,282,0,-0.013817,0.000017,-0.035785,-0.000343,0.000037,0.000010
2026-03-31T21:19:59.488,0.989340,283,0,-0.006737,-0.004228,-0.035722,-0.000531,0.000358,0.000136
2026-03-31T21:19:59.488,0.989340,284,0,0.000294,-0.000119,-0.047776,-0.000521,-0.000076,-0.000004
2026-03-31T21:19:59.488,0.989340,285,0,0.007292,0.003715,-0.035813,-0.000340,0.000017,0.000266
2026-03-31T21:19:59.488,0.989340,286,0,-0.006767,-0.003996,-0.023887,-0.000358,-0.000193,0.000138
2026-03-31T21:19:59.488,0.989340,287,0,-0.013598,-0.000047,-0.035801,-0.000533,-0.000287,0.000420
2026-03-31T21:19:59.818,1.318794,288,0,0.000388,-0.008114,-0.035852,-0.000538,-0.000299,0.000264
2026-03-31T21:19:59.818,1.318794,289,0,0.000284,-0.016240,-0.047726,-0.000340,0.000248,0.000119
2026-03-31T21:19:59.818,1.318794,290,0,0.000336,-0.000267,-0.035787,-0.000343,0.000024,0.000406
2026-03-31T21:19:59.818,1.318794,291,0,0.000231,0.007826,-0.035804,-0.000338,0.000024,0.000139
2026-03-31T21:19:59.818,1.318794,292,0,0.000283,-0.008009,-0.011989,-0.000373,-0.000423,0.000267
2026-03-31T21:19:59.818,1.318794,293,0,0.000296,-0.008168,-0.047783,-0.000150,-0.000080,0.000262
2026-03-31T21:19:59.818,1.318794,294,0,0.007281,0.003813,-0.023906,-0.000353,-0.000206,0.000267
2026-03-31T21:19:59.818,1.318794,295,0,0.000304,-0.008205,-0.035803,-0.000348,0.000024,0.000263
2026-03-31T21:19:59.818,1.318794,296,0,0.007259,-0.004162,-0.011942,-0.000555,-0.000102,0.000126
2026-03-31T21:19:59.818,1.318794,297,0,-0.006662,-0.012089,-0.023870,-0.000363,-0.000193,0.000405
2026-03-31T21:19:59.818,1.318794,298,0,0.014248,0.007696,-0.035839,-0.000338,0.000011,0.000126
2026-03-31T21:19:59.818,1.318794,299,0,0.000388,-0.008114,-0.035852,-0.000538,-0.000299,0.000264
2026-03-31T21:19:59.818,1.318794,300,0,0.000324,-0.008157,0.000000,-0.000195,-0.000323,0.000676
2026-03-31T21:19:59.818,1.318794,301,0,0.007238,-0.012198,-0.023865,-0.000548,0.000121,-0.000018
2026-03-31T21:19:59.818,1.318794,302,0,0.007617,0.003546,-0.059693,-0.000696,-0.000182,0.000673
2026-03-31T21:19:59.818,1.318794,303,0,0.000200,-0.000112,-0.035820,-0.000343,0.000024,-0.000003
2026-03-31T21:19:59.818,1.318794,304,0,0.007250,-0.004125,-0.023922,-0.000358,-0.000206,0.000125
2026-03-31T21:19:59.818,1.318794,305,0,0.007176,0.011905,-0.023923,-0.000348,-0.000207,0.000001
2026-03-31T21:19:59.818,1.318794,306,0,-0.006716,0.003807,-0.023798,-0.000538,0.000134,0.000280
2026-03-31T21:19:59.818,1.318794,307,0,-0.013641,0.007764,-0.023757,-0.000536,0.000141,0.000563
2026-03-31T21:19:59.818,1.318794,308,0,0.000179,-0.008148,-0.047743,-0.000335,0.000247,-0.000147
2026-03-31T21:19:59.818,1.318794,309,0,-0.006765,-0.004057,-0.047774,-0.000148,-0.000073,0.000135
2026-03-31T21:19:59.818,1.318794,310,0,0.007252,-0.004186,-0.047809,-0.000148,-0.000086,0.000122
2026-03-31T21:19:59.818,1.318794,311,0,0.007187,0.003820,-0.011950,-0.000175,-0.000106,0.000268
2026-03-31T21:19:59.818,1.318794,312,0,-0.006631,0.003837,-0.047734,-0.000518,-0.000070,0.000278
2026-03-31T21:19:59.818,1.318794,313,0,0.007154,0.003931,-0.011959,-0.000550,-0.000103,-0.000140
2026-03-31T21:19:59.818,1.318794,314,0,0.007336,-0.004096,-0.047858,-0.000338,-0.000410,0.000123
