run_id,sample_id,theta0_cmd_deg,theta1_cmd_deg,frames,sample_path,start_ts,end_ts
collect_20260415_094400,sample_000038,-1.000000,0.800000,50,samples\sample_000038.npz,2026-04-15T09:46:28.238,2026-04-15T09:46:28.412
collect_20260415_094400,sample_000039,-1.000000,0.900000,50,samples\sample_000039.npz,2026-04-15T09:46:30.974,2026-04-15T09:46:31.245
collect_20260415_094400,sample_000040,-1.000000,0.900000,50,samples\sample_000040.npz,2026-04-15T09:46:33.755,2026-04-15T09:46:34.428
collect_20260415_094400,sample_000041,-1.000000,1.000000,50,samples\sample_000041.npz,2026-04-15T09:46:37.111,2026-04-15T09:46:37.284
collect_20260415_094400,sample_000042,-1.000000,1.000000,50,samples\sample_000042.npz,2026-04-15T09:46:39.782,2026-04-15T09:46:40.126
collect_20260415_094400,sample_000043,-0.900000,-1.000000,50,samples\sample_000043.npz,2026-04-15T09:46:43.380,2026-04-15T09:46:43.482
collect_20260415_094400,sample_000044,-0.900000,-1.000000,50,samples\sample_000044.npz,2026-04-15T09:46:45.981,2026-04-15T09:46:46.483
collect_20260415_094400,sample_000045,-0.900000,-0.900000,50,samples\sample_000045.npz,2026-04-15T09:46:49.161,2026-04-15T09:46:49.505
collect_20260415_094400,sample_000046,-0.900000,-0.900000,50,samples\sample_000046.npz,2026-04-15T09:46:52.014,2026-04-15T09:46:52.352
collect_20260415_094400,sample_000047,-0.900000,-0.800000,50,samples\sample_000047.npz,2026-04-15T09:46:55.020,2026-04-15T09:46:55.697
collect_20260415_094400,sample_000048,-0.900000,-0.800000,50,samples\sample_000048.npz,2026-04-15T09:46:58.214,2026-04-15T09:46:58.539
collect_20260415_094400,sample_000049,-0.900000,-0.700000,50,samples\sample_000049.npz,2026-04-15T09:47:01.218,2026-04-15T09:47:01.400
collect_20260415_094400,sample_000050,-0.900000,-0.700000,50,samples\sample_000050.npz,2026-04-15T09:47:03.903,2026-04-15T09:47:04.073
collect_20260415_094400,sample_000051,-0.900000,-0.600000,50,samples\sample_000051.npz,2026-04-15T09:47:06.753,2026-04-15T09:47:06.924
collect_20260415_094400,sample_000052,-0.900000,-0.600000,50,samples\sample_000052.npz,2026-04-15T09:47:09.427,2026-04-15T09:47:09.772
collect_20260415_094400,sample_000053,-0.900000,-0.500000,50,samples\sample_000053.npz,2026-04-15T09:47:12.439,2026-04-15T09:47:12.775
collect_20260415_094400,sample_000054,-0.900000,-0.500000,50,samples\sample_000054.npz,2026-04-15T09:47:15.287,2026-04-15T09:47:15.457
collect_20260415_094400,sample_000055,-0.900000,-0.400000,50,samples\sample_000055.npz,2026-04-15T09:47:18.140,2026-04-15T09:47:18.469
collect_20260415_094400,sample_000056,-0.900000,-0.400000,50,samples\sample_000056.npz,2026-04-15T09:47:20.886,2026-04-15T09:47:20.984
collect_20260415_094400,sample_000057,-0.900000,-0.300000,50,samples\sample_000057.npz,2026-04-15T09:47:23.661,2026-04-15T09:47:23.839
collect_20260415_094400,sample_000058,-0.900000,-0.300000,50,samples\sample_000058.npz,2026-04-15T09:47:26.341,2026-04-15T09:47:26.690
collect_20260415_094400,sample_000059,-0.900000,-0.200000,50,samples\sample_000059.npz,2026-04-15T09:47:29.247,2026-04-15T09:47:29.535
collect_20260415_094400,sample_000060,-0.900000,-0.200000,50,samples\sample_000060.npz,2026-04-15T09:47:31.923,2026-04-15T09:47:32.042
collect_20260415_094400,sample_000061,-0.900000,-0.100000,50,samples\sample_000061.npz,2026-04-15T09:47:34.600,2026-04-15T09:47:34.715
collect_20260415_094400,sample_000062,-0.900000,-0.100000,50,samples\sample_000062.npz,2026-04-15T09:47:37.108,2026-04-15T09:47:37.227
collect_20260415_094400,sample_000063,-0.900000,-0.000000,50,samples\sample_000063.npz,2026-04-15T09:47:39.795,2026-04-15T09:47:39.908
collect_20260415_094400,sample_000064,-0.900000,-0.000000,50,samples\sample_000064.npz,2026-04-15T09:47:42.429,2026-04-15T09:47:42.921
collect_20260415_094400,sample_000065,-0.900000,0.100000,50,samples\sample_000065.npz,2026-04-15T09:47:45.597,2026-04-15T09:47:45.775
collect_20260415_094400,sample_000066,-0.900000,0.100000,50,samples\sample_000066.npz,2026-04-15T09:47:48.277,2026-04-15T09:47:48.460
collect_20260415_094400,sample_000067,-0.900000,0.200000,50,samples\sample_000067.npz,2026-04-15T09:47:51.125,2026-04-15T09:47:51.467
collect_20260415_094400,sample_000068,-0.900000,0.200000,50,samples\sample_000068.npz,2026-04-15T09:47:53.819,2026-04-15T09:47:53.986
collect_20260415_094400,sample_000069,-0.900000,0.300000,50,samples\sample_000069.npz,2026-04-15T09:47:56.562,2026-04-15T09:47:56.661
collect_20260415_094400,sample_000070,-0.900000,0.300000,50,samples\sample_000070.npz,2026-04-15T09:47:59.170,2026-04-15T09:47:59.508
collect_20260415_094400,sample_000071,-0.900000,0.400000,50,samples\sample_000071.npz,2026-04-15T09:48:02.179,2026-04-15T09:48:02.355
collect_20260415_094400,sample_000072,-0.900000,0.400000,50,samples\sample_000072.npz,2026-04-15T09:48:04.697,2026-04-15T09:48:05.032
collect_20260415_094400,sample_000073,-0.900000,0.500000,50,samples\sample_000073.npz,2026-04-15T09:48:07.601,2026-04-15T09:48:07.887
collect_20260415_094400,sample_000074,-0.900000,0.500000,50,samples\sample_000074.npz,2026-04-15T09:48:10.277,2026-04-15T09:48:10.554
collect_20260415_094400,sample_000075,-0.900000,0.600000,50,samples\sample_000075.npz,2026-04-15T09:48:13.128,2026-04-15T09:48:13.230
collect_20260415_094400,sample_000076,-0.900000,0.600000,50,samples\sample_000076.npz,2026-04-15T09:48:15.756,2026-04-15T09:48:16.080
collect_20260415_094400,sample_000077,-0.900000,0.700000,50,samples\sample_000077.npz,2026-04-15T09:48:18.643,2026-04-15T09:48:18.923
collect_20260415_094400,sample_000078,-0.900000,0.700000,50,samples\sample_000078.npz,2026-04-15T09:48:21.442,2026-04-15T09:48:21.616
collect_20260415_094400,sample_000079,-0.900000,0.800000,50,samples\sample_000079.npz,2026-04-15T09:48:24.284,2026-04-15T09:48:24.804
collect_20260415_094400,sample_000080,-0.900000,0.800000,50,samples\sample_000080.npz,2026-04-15T09:48:27.299,2026-04-15T09:48:27.649
collect_20260415_094400,sample_000081,-0.900000,0.900000,50,samples\sample_000081.npz,2026-04-15T09:48:30.315,2026-04-15T09:48:30.483
collect_20260415_094400,sample_000082,-0.900000,0.900000,50,samples\sample_000082.npz,2026-04-15T09:48:32.994,2026-04-15T09:48:33.335
collect_20260415_094400,sample_000083,-0.900000,1.000000,50,samples\sample_000083.npz,2026-04-15T09:48:35.870,2026-04-15T09:48:36.021
collect_20260415_094400,sample_000084,-0.900000,1.000000,50,samples\sample_000084.npz,2026-04-15T09:48:38.380,2026-04-15T09:48:38.693
collect_20260415_094400,sample_000085,-0.800000,-1.000000,50,samples\sample_000085.npz,2026-04-15T09:48:42.040,2026-04-15T09:48:42.218
collect_20260415_094400,sample_000086,-0.800000,-1.000000,50,samples\sample_000086.npz,2026-04-15T09:48:44.719,2026-04-15T09:48:45.054
collect_20260415_094400,sample_000087,-0.800000,-0.900000,50,samples\sample_000087.npz,2026-04-15T09:48:47.732,2026-04-15T09:48:48.068
collect_20260415_094400,sample_000088,-0.800000,-0.900000,50,samples\sample_000088.npz,2026-04-15T09:48:50.589,2026-04-15T09:48:50.913
collect_20260415_094400,sample_000089,-0.800000,-0.800000,50,samples\sample_000089.npz,2026-04-15T09:48:53.592,2026-04-15T09:48:53.767
collect_20260415_094400,sample_000090,-0.800000,-0.800000,50,samples\sample_000090.npz,2026-04-15T09:48:56.273,2026-04-15T09:48:56.440
collect_20260415_094400,sample_000091,-0.800000,-0.700000,50,samples\sample_000091.npz,2026-04-15T09:48:58.992,2026-04-15T09:48:59.291
collect_20260415_094400,sample_000092,-0.800000,-0.700000,50,samples\sample_000092.npz,2026-04-15T09:49:01.800,2026-04-15T09:49:02.140
collect_20260415_094400,sample_000093,-0.800000,-0.600000,50,samples\sample_000093.npz,2026-04-15T09:49:04.816,2026-04-15T09:49:05.327
collect_20260415_094400,sample_000094,-0.800000,-0.600000,50,samples\sample_000094.npz,2026-04-15T09:49:07.831,2026-04-15T09:49:08.666
collect_20260415_094400,sample_000095,-0.800000,-0.500000,50,samples\sample_000095.npz,2026-04-15T09:49:11.346,2026-04-15T09:49:11.528
collect_20260415_094400,sample_000096,-0.800000,-0.500000,50,samples\sample_000096.npz,2026-04-15T09:49:14.375,2026-04-15T09:49:14.713
collect_20260415_094400,sample_000097,-0.800000,-0.400000,50,samples\sample_000097.npz,2026-04-15T09:49:17.387,2026-04-15T09:49:17.559
collect_20260415_094400,sample_000098,-0.800000,-0.400000,50,samples\sample_000098.npz,2026-04-15T09:49:19.954,2026-04-15T09:49:20.056
collect_20260415_094400,sample_000099,-0.800000,-0.300000,50,samples\sample_000099.npz,2026-04-15T09:49:22.735,2026-04-15T09:49:23.086
collect_20260415_094400,sample_000100,-0.800000,-0.300000,50,samples\sample_000100.npz,2026-04-15T09:49:25.581,2026-04-15T09:49:25.773
collect_20260415_094400,sample_000101,-0.800000,-0.200000,50,samples\sample_000101.npz,2026-04-15T09:49:28.429,2026-04-15T09:49:28.602
collect_20260415_094400,sample_000102,-0.800000,-0.200000,50,samples\sample_000102.npz,2026-04-15T09:49:31.109,2026-04-15T09:49:31.291
collect_20260415_094400,sample_000103,-0.800000,-0.100000,50,samples\sample_000103.npz,2026-04-15T09:49:33.791,2026-04-15T09:49:34.124
collect_20260415_094400,sample_000104,-0.800000,-0.100000,50,samples\sample_000104.npz,2026-04-15T09:49:36.486,2026-04-15T09:49:36.649
collect_20260415_094400,sample_000105,-0.800000,-0.000000,50,samples\sample_000105.npz,2026-04-15T09:49:39.317,2026-04-15T09:49:39.488
collect_20260415_094400,sample_000106,-0.800000,-0.000000,50,samples\sample_000106.npz,2026-04-15T09:49:41.905,2026-04-15T09:49:42.000
collect_20260415_094400,sample_000107,-0.800000,0.100000,50,samples\sample_000107.npz,2026-04-15T09:49:44.563,2026-04-15T09:49:44.682
collect_20260415_094400,sample_000108,-0.800000,0.100000,50,samples\sample_000108.npz,2026-04-15T09:49:47.100,2026-04-15T09:49:47.191
collect_20260415_094400,sample_000109,-0.800000,0.200000,50,samples\sample_000109.npz,2026-04-15T09:49:49.868,2026-04-15T09:49:50.038
collect_20260415_094400,sample_000110,-0.800000,0.200000,50,samples\sample_000110.npz,2026-04-15T09:49:52.549,2026-04-15T09:49:52.898
collect_20260415_094400,sample_000111,-0.800000,0.300000,50,samples\sample_000111.npz,2026-04-15T09:49:55.561,2026-04-15T09:49:55.744
collect_20260415_094400,sample_000112,-0.800000,0.300000,50,samples\sample_000112.npz,2026-04-15T09:49:58.246,2026-04-15T09:49:58.579
collect_20260415_094400,sample_000113,-0.800000,0.400000,50,samples\sample_000113.npz,2026-04-15T09:50:01.258,2026-04-15T09:50:01.599
collect_20260415_094400,sample_000114,-0.800000,0.400000,50,samples\sample_000114.npz,2026-04-15T09:50:04.103,2026-04-15T09:50:04.458
collect_20260415_094400,sample_000115,-0.800000,0.500000,50,samples\sample_000115.npz,2026-04-15T09:50:06.973,2026-04-15T09:50:07.290
collect_20260415_094400,sample_000116,-0.800000,0.500000,50,samples\sample_000116.npz,2026-04-15T09:50:09.635,2026-04-15T09:50:09.976
collect_20260415_094400,sample_000117,-0.800000,0.600000,50,samples\sample_000117.npz,2026-04-15T09:50:12.532,2026-04-15T09:50:12.652
collect_20260415_094400,sample_000118,-0.800000,0.600000,50,samples\sample_000118.npz,2026-04-15T09:50:15.160,2026-04-15T09:50:15.331
collect_20260415_094400,sample_000119,-0.800000,0.700000,50,samples\sample_000119.npz,2026-04-15T09:50:18.004,2026-04-15T09:50:18.184
collect_20260415_094400,sample_000120,-0.800000,0.700000,50,samples\sample_000120.npz,2026-04-15T09:50:20.685,2026-04-15T09:50:20.858
collect_20260415_094400,sample_000121,-0.800000,0.800000,50,samples\sample_000121.npz,2026-04-15T09:50:23.530,2026-04-15T09:50:23.701
collect_20260415_094400,sample_000122,-0.800000,0.800000,50,samples\sample_000122.npz,2026-04-15T09:50:26.215,2026-04-15T09:50:26.387
collect_20260415_094400,sample_000123,-0.800000,0.900000,50,samples\sample_000123.npz,2026-04-15T09:50:29.059,2026-04-15T09:50:29.392
collect_20260415_094400,sample_000124,-0.800000,0.900000,50,samples\sample_000124.npz,2026-04-15T09:50:31.756,2026-04-15T09:50:32.092
collect_20260415_094400,sample_000125,-0.800000,1.000000,50,samples\sample_000125.npz,2026-04-15T09:50:34.754,2026-04-15T09:50:35.101
collect_20260415_094400,sample_000126,-0.800000,1.000000,50,samples\sample_000126.npz,2026-04-15T09:50:37.499,2026-04-15T09:50:37.601
collect_20260415_094400,sample_000127,-0.700000,-1.000000,50,samples\sample_000127.npz,2026-04-15T09:50:40.948,2026-04-15T09:50:41.458
collect_20260415_094400,sample_000128,-0.700000,-1.000000,50,samples\sample_000128.npz,2026-04-15T09:50:43.861,2026-04-15T09:50:43.970
collect_20260415_094400,sample_000129,-0.700000,-0.900000,50,samples\sample_000129.npz,2026-04-15T09:50:46.530,2026-04-15T09:50:46.982
collect_20260415_094400,sample_000130,-0.700000,-0.900000,50,samples\sample_000130.npz,2026-04-15T09:50:49.376,2026-04-15T09:50:49.666
collect_20260415_094400,sample_000131,-0.700000,-0.800000,50,samples\sample_000131.npz,2026-04-15T09:50:52.350,2026-04-15T09:50:52.844
collect_20260415_094400,sample_000132,-0.700000,-0.800000,50,samples\sample_000132.npz,2026-04-15T09:50:55.258,2026-04-15T09:50:55.355
collect_20260415_094400,sample_000133,-0.700000,-0.700000,50,samples\sample_000133.npz,2026-04-15T09:50:58.037,2026-04-15T09:50:58.376
collect_20260415_094400,sample_000134,-0.700000,-0.700000,50,samples\sample_000134.npz,2026-04-15T09:51:00.882,2026-04-15T09:51:01.052
collect_20260415_094400,sample_000135,-0.700000,-0.600000,50,samples\sample_000135.npz,2026-04-15T09:51:03.729,2026-04-15T09:51:03.912
collect_20260415_094400,sample_000136,-0.700000,-0.600000,50,samples\sample_000136.npz,2026-04-15T09:51:06.411,2026-04-15T09:51:06.585
collect_20260415_094400,sample_000137,-0.700000,-0.500000,50,samples\sample_000137.npz,2026-04-15T09:51:09.146,2026-04-15T09:51:09.432
collect_20260415_094400,sample_000138,-0.700000,-0.500000,50,samples\sample_000138.npz,2026-04-15T09:51:11.855,2026-04-15T09:51:11.941
collect_20260415_094400,sample_000139,-0.700000,-0.400000,50,samples\sample_000139.npz,2026-04-15T09:51:14.615,2026-04-15T09:51:14.953
collect_20260415_094400,sample_000140,-0.700000,-0.400000,50,samples\sample_000140.npz,2026-04-15T09:51:17.351,2026-04-15T09:51:17.634
collect_20260415_094400,sample_000141,-0.700000,-0.300000,50,samples\sample_000141.npz,2026-04-15T09:51:20.140,2026-04-15T09:51:20.309
collect_20260415_094400,sample_000142,-0.700000,-0.300000,50,samples\sample_000142.npz,2026-04-15T09:51:22.700,2026-04-15T09:51:23.005
collect_20260415_094400,sample_000143,-0.700000,-0.200000,50,samples\sample_000143.npz,2026-04-15T09:51:25.574,2026-04-15T09:51:25.675
collect_20260415_094400,sample_000144,-0.700000,-0.200000,50,samples\sample_000144.npz,2026-04-15T09:51:28.191,2026-04-15T09:51:28.367
collect_20260415_094400,sample_000145,-0.700000,-0.100000,50,samples\sample_000145.npz,2026-04-15T09:51:30.938,2026-04-15T09:51:31.031
collect_20260415_094400,sample_000146,-0.700000,-0.100000,50,samples\sample_000146.npz,2026-04-15T09:51:33.439,2026-04-15T09:51:33.540
collect_20260415_094400,sample_000147,-0.700000,-0.000000,50,samples\sample_000147.npz,2026-04-15T09:51:36.219,2026-04-15T09:51:36.403
collect_20260415_094400,sample_000148,-0.700000,-0.000000,50,samples\sample_000148.npz,2026-04-15T09:51:38.813,2026-04-15T09:51:38.915
collect_20260415_094400,sample_000149,-0.700000,0.100000,50,samples\sample_000149.npz,2026-04-15T09:51:41.580,2026-04-15T09:51:41.751
collect_20260415_094400,sample_000150,-0.700000,0.100000,50,samples\sample_000150.npz,2026-04-15T09:51:44.261,2026-04-15T09:51:44.763
collect_20260415_094400,sample_000151,-0.700000,0.200000,50,samples\sample_000151.npz,2026-04-15T09:51:47.440,2026-04-15T09:51:47.608
collect_20260415_094400,sample_000152,-0.700000,0.200000,50,samples\sample_000152.npz,2026-04-15T09:51:50.120,2026-04-15T09:51:50.308
collect_20260415_094400,sample_000153,-0.700000,0.300000,50,samples\sample_000153.npz,2026-04-15T09:51:52.968,2026-04-15T09:51:53.149
collect_20260415_094400,sample_000154,-0.700000,0.300000,50,samples\sample_000154.npz,2026-04-15T09:51:55.540,2026-04-15T09:51:55.650
collect_20260415_094400,sample_000155,-0.700000,0.400000,50,samples\sample_000155.npz,2026-04-15T09:51:58.337,2026-04-15T09:51:58.506
collect_20260415_094400,sample_000156,-0.700000,0.400000,50,samples\sample_000156.npz,2026-04-15T09:52:00.919,2026-04-15T09:52:01.021
collect_20260415_094400,sample_000157,-0.700000,0.500000,50,samples\sample_000157.npz,2026-04-15T09:52:03.518,2026-04-15T09:52:03.862
collect_20260415_094400,sample_000158,-0.700000,0.500000,50,samples\sample_000158.npz,2026-04-15T09:52:06.208,2026-04-15T09:52:06.370
collect_20260415_094400,sample_000159,-0.700000,0.600000,50,samples\sample_000159.npz,2026-04-15T09:52:09.046,2026-04-15T09:52:09.214
collect_20260415_094400,sample_000160,-0.700000,0.600000,50,samples\sample_000160.npz,2026-04-15T09:52:11.741,2026-04-15T09:52:12.063
collect_20260415_094400,sample_000161,-0.700000,0.700000,50,samples\sample_000161.npz,2026-04-15T09:52:14.647,2026-04-15T09:52:14.741
collect_20260415_094400,sample_000162,-0.700000,0.700000,50,samples\sample_000162.npz,2026-04-15T09:52:17.255,2026-04-15T09:52:17.438
collect_20260415_094400,sample_000163,-0.700000,0.800000,50,samples\sample_000163.npz,2026-04-15T09:52:19.962,2026-04-15T09:52:20.110
collect_20260415_094400,sample_000164,-0.700000,0.800000,50,samples\sample_000164.npz,2026-04-15T09:52:22.615,2026-04-15T09:52:22.799
collect_20260415_094400,sample_000165,-0.700000,0.900000,50,samples\sample_000165.npz,2026-04-15T09:52:25.362,2026-04-15T09:52:25.465
collect_20260415_094400,sample_000166,-0.700000,0.900000,50,samples\sample_000166.npz,2026-04-15T09:52:27.970,2026-04-15T09:52:28.143
collect_20260415_094400,sample_000167,-0.700000,1.000000,50,samples\sample_000167.npz,2026-04-15T09:52:30.651,2026-04-15T09:52:30.820
collect_20260415_094400,sample_000168,-0.700000,1.000000,50,samples\sample_000168.npz,2026-04-15T09:52:33.345,2026-04-15T09:52:33.840
collect_20260415_094400,sample_000169,-0.600000,-1.000000,50,samples\sample_000169.npz,2026-04-15T09:52:37.183,2026-04-15T09:52:37.352
collect_20260415_094400,sample_000170,-0.600000,-1.000000,50,samples\sample_000170.npz,2026-04-15T09:52:39.862,2026-04-15T09:52:40.197
collect_20260415_094400,sample_000171,-0.600000,-0.900000,50,samples\sample_000171.npz,2026-04-15T09:52:42.718,2026-04-15T09:52:43.054
collect_20260415_094400,sample_000172,-0.600000,-0.900000,50,samples\sample_000172.npz,2026-04-15T09:52:45.477,2026-04-15T09:52:45.561
collect_20260415_094400,sample_000173,-0.600000,-0.800000,50,samples\sample_000173.npz,2026-04-15T09:52:48.082,2026-04-15T09:52:48.245
collect_20260415_094400,sample_000174,-0.600000,-0.800000,50,samples\sample_000174.npz,2026-04-15T09:52:50.610,2026-04-15T09:52:50.934
collect_20260415_094400,sample_000175,-0.600000,-0.700000,50,samples\sample_000175.npz,2026-04-15T09:52:53.599,2026-04-15T09:52:53.775
collect_20260415_094400,sample_000176,-0.600000,-0.700000,50,samples\sample_000176.npz,2026-04-15T09:52:56.189,2026-04-15T09:52:56.446
collect_20260415_094400,sample_000177,-0.600000,-0.600000,50,samples\sample_000177.npz,2026-04-15T09:52:59.008,2026-04-15T09:52:59.308
collect_20260415_094400,sample_000178,-0.600000,-0.600000,50,samples\sample_000178.npz,2026-04-15T09:53:01.801,2026-04-15T09:53:01.972
collect_20260415_094400,sample_000179,-0.600000,-0.500000,50,samples\sample_000179.npz,2026-04-15T09:53:04.655,2026-04-15T09:53:04.827
collect_20260415_094400,sample_000180,-0.600000,-0.500000,50,samples\sample_000180.npz,2026-04-15T09:53:07.328,2026-04-15T09:53:07.495
collect_20260415_094400,sample_000181,-0.600000,-0.400000,50,samples\sample_000181.npz,2026-04-15T09:53:10.062,2026-04-15T09:53:10.182
collect_20260415_094400,sample_000182,-0.600000,-0.400000,50,samples\sample_000182.npz,2026-04-15T09:53:12.578,2026-04-15T09:53:12.693
collect_20260415_094400,sample_000183,-0.600000,-0.300000,50,samples\sample_000183.npz,2026-04-15T09:53:15.256,2026-04-15T09:53:15.542
collect_20260415_094400,sample_000184,-0.600000,-0.300000,50,samples\sample_000184.npz,2026-04-15T09:53:17.938,2026-04-15T09:53:18.218
collect_20260415_094400,sample_000185,-0.600000,-0.200000,50,samples\sample_000185.npz,2026-04-15T09:53:20.913,2026-04-15T09:53:21.245
collect_20260415_094400,sample_000186,-0.600000,-0.200000,50,samples\sample_000186.npz,2026-04-15T09:53:23.745,2026-04-15T09:53:24.087
collect_20260415_094400,sample_000187,-0.600000,-0.100000,50,samples\sample_000187.npz,2026-04-15T09:53:26.758,2026-04-15T09:53:26.932
collect_20260415_094400,sample_000188,-0.600000,-0.100000,50,samples\sample_000188.npz,2026-04-15T09:53:29.452,2026-04-15T09:53:29.624
collect_20260415_094400,sample_000189,-0.600000,-0.000000,50,samples\sample_000189.npz,2026-04-15T09:53:32.134,2026-04-15T09:53:32.297
collect_20260415_094400,sample_000190,-0.600000,-0.000000,50,samples\sample_000190.npz,2026-04-15T09:53:34.644,2026-04-15T09:53:34.806
collect_20260415_094400,sample_000191,-0.600000,0.100000,50,samples\sample_000191.npz,2026-04-15T09:53:37.477,2026-04-15T09:53:37.655
collect_20260415_094400,sample_000192,-0.600000,0.100000,50,samples\sample_000192.npz,2026-04-15T09:53:40.062,2026-04-15T09:53:40.160
collect_20260415_094400,sample_000193,-0.600000,0.200000,50,samples\sample_000193.npz,2026-04-15T09:53:42.691,2026-04-15T09:53:42.858
collect_20260415_094400,sample_000194,-0.600000,0.200000,50,samples\sample_000194.npz,2026-04-15T09:53:45.351,2026-04-15T09:53:45.533
